,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,income_missing,dependents_missing,has_delinquency_data_error,estimated_monthly_debt_payment,disposable_income_estimate,total_past_delinquencies
32567,0,0.522938004,41,0,0.375344414,11250.0,10,0,2,1,1.0,0,0,0,4222.6246575000005,7027.3753424999995,1
32568,1,1.033870072,40,0,0.2064,6249.0,4,0,1,0,0.0,0,0,0,1289.7936,4959.2064,0
32569,0,0.033199115,51,0,0.519189765,1875.0,6,0,1,0,0.0,0,0,0,973.480809375,901.519190625,0
32570,0,0.016233942,72,0,5.0,5400.0,12,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32571,0,0.715180559,31,1,1.018511662,2700.0,15,0,2,0,0.0,0,0,0,2749.9814874000003,-49.98148740000033,1
32572,0,0.943537098,39,0,0.469977761,4046.0,4,0,1,0,0.0,0,0,0,1901.530021006,2144.469978994,0
32573,0,0.983972498,66,1,0.780327252,5316.0,11,0,1,0,0.0,0,0,0,4148.2196716319995,1167.7803283680005,1
32574,0,0.0,70,0,0.160493827,9800.0,10,0,0,0,0.0,0,0,0,1572.8395046,8227.1604954,0
32575,0,0.9999999,41,1,0.363948007,7000.0,4,0,1,0,2.0,0,0,0,2547.636049,4452.363950999999,1
32576,0,0.0,67,0,0.289337979,7174.0,11,0,1,0,0.0,0,0,0,2075.710661346,5098.289338654,0
32577,0,0.000270265,35,0,0.461507698,5000.0,13,0,1,0,1.0,0,0,0,2307.53849,2692.46151,0
32578,0,0.04349757,65,0,0.270072993,4246.0,6,0,1,0,1.0,0,0,0,1146.729928278,3099.270071722,0
32579,0,0.053825176,40,0,0.307098986,7000.0,11,0,1,0,0.0,0,0,0,2149.6929020000002,4850.307097999999,0
32580,0,0.146754916,75,0,0.21881103,12800.0,7,0,1,0,0.0,0,0,0,2800.781184,9999.218816,0
32581,0,0.071792881,50,0,0.266882516,4323.0,11,0,1,0,1.0,0,0,0,1153.733116668,3169.266883332,0
32582,0,0.074578555,49,0,1.052649117,3000.0,26,0,2,0,0.0,0,0,0,3157.9473510000003,-157.94735100000025,0
32583,0,0.061581078,33,0,0.158278629,2741.0,12,0,0,0,0.0,0,0,0,433.84172208900003,2307.158277911,0
32584,0,1.002498751,31,1,0.017426082,7000.0,2,1,0,1,2.0,0,0,0,121.982574,6878.017426,3
32585,1,0.927072927,49,1,0.582183563,3333.0,3,0,1,2,0.0,0,0,0,1940.417815479,1392.582184521,3
32586,0,0.968512736,54,0,5.0,5400.0,12,0,2,0,1.0,1,0,0,27000.0,-21600.0,0
32587,0,0.575210975,39,0,5.0,5400.0,7,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32588,0,0.580209895,28,0,0.116595316,3970.0,3,0,0,0,0.0,0,0,0,462.88340452,3507.11659548,0
32589,0,0.147526694,59,0,0.324150189,4500.0,6,0,1,0,0.0,0,0,0,1458.6758504999998,3041.3241495,0
32590,0,0.081423653,57,0,0.047765556,13000.0,5,0,0,0,2.0,0,0,0,620.952228,12379.047772,0
32591,0,0.675915495,51,0,0.358303651,8983.0,10,0,1,0,4.0,0,0,0,3218.641696933,5764.358303067,0
32592,0,0.319158806,41,1,0.594343518,4843.0,8,0,2,0,2.0,0,0,0,2878.405657674,1964.594342326,1
32593,0,0.523448137,37,0,0.498300068,25000.0,11,0,3,0,2.0,0,0,0,12457.501699999999,12542.498300000001,0
32594,0,0.48790242,62,1,0.256998314,2964.0,7,0,1,0,0.0,0,0,0,761.743002696,2202.256997304,1
32595,0,0.42106389,60,0,0.335373941,9800.0,9,0,1,0,0.0,0,0,0,3286.6646218,6513.3353781999995,0
32596,0,0.965743266,51,2,0.755144033,1943.0,7,0,0,1,1.0,0,0,0,1467.244856119,475.7551438810001,3
32597,0,0.368911082,58,0,0.658709937,7456.0,16,0,1,0,1.0,0,0,0,4911.341290272,2544.658709728,0
32598,0,0.012752554,58,1,0.156257714,4050.0,6,0,1,0,0.0,0,0,0,632.8437417,3417.1562583,1
32599,1,0.334184379,65,0,0.348245614,4559.0,9,0,2,0,0.0,0,0,0,1587.6517542259999,2971.348245774,0
32600,0,0.069644246,62,0,5.0,5400.0,13,0,0,0,1.0,1,0,0,27000.0,-21600.0,0
32601,0,0.234358633,34,0,5.0,5400.0,1,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32602,0,0.010840032,76,0,0.0029994,5000.0,7,0,0,0,0.0,0,0,0,14.997000000000002,4985.003,0
32603,0,0.381582316,49,0,0.822137727,7100.0,21,0,4,0,1.0,0,0,0,5837.1778617,1262.8221383,0
32604,0,0.030145416,82,0,0.231323132,1110.0,8,0,0,0,0.0,0,0,0,256.76867652,853.23132348,0
32605,0,0.024297046,56,0,0.360264473,6200.0,10,0,1,0,0.0,0,0,0,2233.6397325999997,3966.3602674000003,0
32606,0,0.24246943,51,0,0.690788651,8000.0,12,0,2,0,0.0,0,0,0,5526.309208,2473.6907920000003,0
32607,0,0.928538097,38,1,0.521457966,1700.0,5,0,1,1,3.0,0,0,0,886.4785422000001,813.5214577999999,2
32608,0,0.9999999,55,0,0.631881247,13405.0,10,0,2,0,0.0,0,0,0,8470.368116035,4934.631883964999,0
32609,0,0.107845844,29,1,0.161941374,2080.0,8,0,0,0,0.0,0,0,0,336.83805792,1743.16194208,1
32610,0,0.021701922,63,0,0.225382086,5168.0,21,0,1,0,0.0,0,0,0,1164.774620448,4003.225379552,0
32611,0,0.042737272,43,0,0.003084778,9400.0,2,0,0,0,1.0,0,0,0,28.996913199999998,9371.0030868,0
32612,0,0.620995564,61,0,0.643789188,5900.0,6,0,1,0,1.0,0,0,0,3798.3562091999997,2101.6437908000003,0
32613,0,0.354830646,47,0,0.184489654,5750.0,7,0,1,0,0.0,0,0,0,1060.8155105,4689.1844894999995,0
32614,0,0.0,34,0,0.647696105,7291.0,9,0,2,0,1.0,0,0,0,4722.352301555,2568.647698445,0
32615,0,0.681015017,40,0,0.124458204,9689.0,7,0,0,0,1.0,0,0,0,1205.875538556,8483.124461444,0
32616,0,0.210323318,46,0,0.057634409,2324.0,3,0,0,0,0.0,0,0,0,133.942366516,2190.057633484,0
32617,0,0.798201798,43,0,5.0,5400.0,2,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32618,0,0.606323945,55,0,0.212121212,3200.0,7,0,0,0,2.0,0,0,0,678.7878784,2521.2121216,0
32619,0,0.0291711,59,0,0.241582008,15650.0,16,0,2,0,2.0,0,0,0,3780.7584251999997,11869.2415748,0
32620,0,0.031019,78,0,0.004475764,10500.0,3,0,0,0,0.0,0,0,0,46.995522,10453.004478,0
32621,0,0.9999999,34,0,0.0,5400.0,0,2,0,1,0.0,1,0,0,0.0,5400.0,3
32622,0,0.0,59,0,0.233400781,21250.0,9,0,3,0,2.0,0,0,0,4959.7665962500005,16290.23340375,0
32623,0,0.0,63,0,0.172097532,13410.0,14,0,1,0,1.0,0,0,0,2307.82790412,11102.17209588,0
32624,0,0.324779203,42,1,0.138540214,2150.0,3,0,0,0,0.0,0,0,0,297.8614601,1852.1385399,1
32625,0,0.236585061,46,1,0.331249249,8316.0,11,0,2,0,0.0,0,0,0,2754.6687546840003,5561.331245316,1
32626,0,0.237411671,56,0,0.14366791,6166.0,4,0,1,0,0.0,0,0,0,885.8563330600001,5280.14366694,0
32627,0,0.079769968,59,0,0.243575953,16733.0,11,0,3,0,0.0,0,0,0,4075.756421549,12657.243578451,0
32628,0,0.025609331,60,0,0.138010162,6100.0,18,0,1,0,0.0,0,0,0,841.8619881999999,5258.1380118,0
32629,0,0.023498042,64,1,0.281585921,20000.0,7,0,2,0,1.0,0,0,0,5631.71842,14368.281579999999,1
32630,1,0.622822884,55,0,0.783246306,9000.0,23,0,2,0,0.0,0,0,0,7049.216754,1950.783246,0
32631,0,0.9999999,30,1,0.25916056,1500.0,1,1,0,1,0.0,0,0,0,388.74084,1111.25916,3
32632,0,0.412725858,68,1,0.410196601,3000.0,10,0,1,1,0.0,0,0,0,1230.589803,1769.410197,2
32633,0,0.419057555,42,0,0.275513841,8416.0,9,0,2,0,0.0,0,0,0,2318.724485856,6097.275514144,0
32634,0,0.008520888,48,0,0.07066106,8561.0,5,0,0,0,2.0,0,0,0,604.92933466,7956.07066534,0
32635,0,0.055268322,41,0,5.0,5400.0,12,0,1,0,3.0,1,0,0,27000.0,-21600.0,0
32636,0,0.090148783,42,0,0.391799055,4657.0,10,0,1,0,1.0,0,0,0,1824.608199135,2832.391800865,0
32637,0,0.901713212,39,0,0.650874896,8400.0,19,0,1,0,1.0,0,0,0,5467.3491264,2932.6508735999996,0
32638,0,0.040721775,27,0,0.300599867,4500.0,5,0,1,0,0.0,0,0,0,1352.6994015,3147.3005985,0
32639,0,0.09644591,46,0,5.0,5400.0,16,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
32640,0,0.401926792,50,0,0.171193152,25000.0,13,0,2,0,1.0,0,0,0,4279.828799999999,20720.1712,0
32641,0,0.294994556,41,0,0.656073059,5474.0,9,0,3,0,2.0,0,0,0,3591.343924966,1882.656075034,0
32642,0,0.000942729,52,0,0.082583548,3111.0,4,0,0,0,1.0,0,0,0,256.917417828,2854.082582172,0
32643,0,0.946519579,50,0,0.768334771,2317.0,7,0,0,0,1.0,0,0,0,1780.2316644070002,536.7683355929998,0
32644,0,0.895944309,64,0,0.293110122,10333.0,8,0,1,0,2.0,0,0,0,3028.7068906259997,7304.293109374001,0
32645,0,0.9999999,41,0,0.2137977,6000.0,5,0,0,0,2.0,0,0,0,1282.7862,4717.2137999999995,0
32646,0,0.9999999,29,0,0.197740113,2300.0,2,0,0,0,4.0,0,0,0,454.80225989999997,1845.1977401,0
32647,0,0.2626427,65,0,0.021668324,29166.0,6,0,0,0,0.0,0,0,0,631.978337784,28534.021662216,0
32648,0,0.196601133,31,0,0.0506238,4167.0,2,0,0,0,1.0,0,0,0,210.9493746,3956.0506254,0
32649,0,0.061756816,53,0,0.224815312,11911.0,11,0,2,0,2.0,0,0,0,2677.775181232,9233.224818768,0
32650,0,0.002562233,69,0,5.0,5400.0,20,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32651,0,0.089113911,31,0,0.125597566,4601.0,10,0,0,0,0.0,0,0,0,577.874401166,4023.125598834,0
32652,0,0.016194101,54,1,1.155344816,15500.0,14,0,4,0,4.0,0,0,0,17907.844648,-2407.8446479999984,1
32653,0,0.9999999,52,0,1.087427144,1200.0,3,0,1,0,0.0,0,0,0,1304.9125728000001,-104.91257280000013,0
32654,0,0.00519896,23,0,0.002436054,820.0,2,0,0,0,0.0,0,0,0,1.99756428,818.00243572,0
32655,0,0.066631885,50,0,0.167663585,11033.0,7,0,2,0,1.0,0,0,0,1849.832333305,9183.167666695,0
32656,0,0.424439546,28,0,5.0,5400.0,4,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32657,0,0.83341607,57,0,0.188629693,6472.0,10,0,2,0,0.0,0,0,0,1220.811373096,5251.188626904001,0
32658,0,0.220666153,48,0,0.366502,4250.0,9,0,1,0,0.0,0,0,0,1557.6335,2692.3665,0
32659,0,0.155182438,50,1,0.232892237,30000.0,7,0,2,0,4.0,0,0,0,6986.76711,23013.23289,1
32660,0,0.03739626,64,0,0.002306563,4768.0,2,0,0,0,1.0,0,0,0,10.997692384,4757.002307616,0
32661,0,0.963593323,48,0,0.436478693,12483.0,15,0,2,0,4.0,0,0,0,5448.563524718999,7034.436475281001,0
32662,0,0.807885477,48,0,0.563361254,3700.0,12,0,1,0,4.0,0,0,0,2084.4366398,1615.5633601999998,0
32663,0,0.007644605,58,0,0.199200533,3001.0,11,0,1,0,0.0,0,0,0,597.800799533,2403.199200467,0
32664,0,0.43692975,58,0,0.374217119,9579.0,16,0,2,0,0.0,0,0,0,3584.625782901,5994.374217099,0
32665,0,0.02910541,39,0,0.449355898,3958.0,4,0,2,0,2.0,0,0,0,1778.5506442839999,2179.4493557160004,0
32666,1,0.963457302,52,3,0.225208982,6100.0,12,0,0,2,2.0,0,0,0,1373.7747902,4726.2252098,5
32667,0,0.0,28,0,5.0,160.0,5,0,1,0,0.0,0,0,0,800.0,-640.0,0
32668,1,0.9999999,49,1,0.278026035,5146.0,3,5,2,1,4.0,0,0,0,1430.72197611,3715.27802389,7
32669,0,0.165704197,57,0,0.441529388,9833.0,12,0,1,0,2.0,0,0,0,4341.558472204,5491.441527796,0
32670,0,0.155124365,52,0,0.299221515,7064.0,13,0,2,0,2.0,0,0,0,2113.70078196,4950.29921804,0
32671,0,0.001014024,41,0,0.180688473,7000.0,14,0,2,0,3.0,0,0,0,1264.819311,5735.180689,0
32672,0,0.89834906,54,0,0.483037355,8164.0,12,0,2,0,0.0,0,0,0,3943.51696622,4220.4830337799995,0
32673,0,0.000291655,71,0,0.007782101,3083.0,6,0,0,0,0.0,0,0,0,23.992217383,3059.007782617,0
32674,0,0.96879893,62,0,5.0,5400.0,24,0,2,0,1.0,1,0,0,27000.0,-21600.0,0
32675,0,0.346757754,69,4,5.0,5400.0,17,1,2,0,0.0,1,0,0,27000.0,-21600.0,5
32676,0,0.049062849,67,0,0.200516629,15484.0,16,0,3,0,1.0,0,0,0,3104.799483436,12379.200516564,0
32677,0,0.225913215,41,0,0.441102757,13166.0,18,0,3,0,0.0,0,0,0,5807.5588986620005,7358.4411013379995,0
32678,0,0.238612707,64,0,5.0,5400.0,14,0,4,0,0.0,1,0,0,27000.0,-21600.0,0
32679,0,0.398652726,53,0,0.833109017,5200.0,14,0,2,0,1.0,0,0,0,4332.1668884,867.8331115999999,0
32680,0,0.0,78,0,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32681,0,0.166743084,74,0,0.351883932,9235.0,17,0,2,0,0.0,0,0,0,3249.64811202,5985.351887979999,0
32682,0,0.02985629,85,0,0.134484067,5271.0,7,0,1,0,0.0,0,0,0,708.8655171570001,4562.134482843,0
32683,0,0.166027799,50,0,0.469255124,6000.0,4,0,2,0,1.0,0,0,0,2815.530744,3184.469256,0
32684,0,0.063830674,43,0,0.409241767,3916.0,8,0,1,0,4.0,0,0,0,1602.590759572,2313.409240428,0
32685,0,0.018197508,48,0,0.099858857,2833.0,8,0,0,0,0.0,0,0,0,282.90014188099997,2550.099858119,0
32686,0,0.086487522,49,0,0.265177446,11101.0,7,0,2,0,1.0,0,0,0,2943.7348280459996,8157.265171954001,0
32687,0,0.178306431,45,1,0.422016418,4750.0,11,0,1,0,2.0,0,0,0,2004.5779855,2745.4220145,1
32688,0,0.008437995,62,0,5.0,5400.0,6,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32689,0,0.095295537,51,0,0.215923615,13300.0,11,0,2,0,3.0,0,0,0,2871.7840795,10428.215920499999,0
32690,0,0.651200877,54,0,1.145331191,5600.0,32,0,2,0,1.0,0,0,0,6413.854669599999,-813.8546695999994,0
32691,0,0.003621607,62,1,0.183928008,6333.0,18,0,1,0,0.0,0,0,0,1164.816074664,5168.183925335999,1
32692,0,0.155434737,28,0,0.447421032,2500.0,7,0,1,0,1.0,0,0,0,1118.55258,1381.44742,0
32693,0,0.071957962,32,0,0.618892508,4297.0,6,0,2,0,1.0,0,0,0,2659.3811068759996,1637.6188931240004,0
32694,0,0.011380172,38,1,0.671541057,8000.0,17,0,2,0,2.0,0,0,0,5372.328456,2627.671544,1
32695,0,0.028377943,62,2,5.0,5400.0,9,0,2,2,1.0,1,0,0,27000.0,-21600.0,4
32696,1,0.9999999,50,1,0.372446762,2300.0,2,4,1,0,0.0,0,0,0,856.6275526,1443.3724474,5
32697,0,0.890105382,38,0,5.0,5400.0,6,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32698,0,0.022574902,86,0,5.0,5400.0,5,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32699,0,0.1958753,35,0,0.273009599,7083.0,9,0,1,0,2.0,0,0,0,1933.726989717,5149.273010283,0
32700,0,0.218086923,35,0,0.45625729,6000.0,8,0,1,0,2.0,0,0,0,2737.54374,3262.45626,0
32701,0,0.030700985,63,0,5.0,5400.0,2,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32702,0,0.12258839,65,0,0.056491367,42802.0,22,0,2,0,1.0,0,0,0,2417.943490334,40384.056509666,0
32703,0,0.586048869,63,1,0.438624893,10500.0,15,0,2,0,0.0,0,0,0,4605.5613765,5894.4386235,1
32704,0,0.379735861,43,0,1.743179546,7000.0,17,0,4,0,0.0,0,0,0,12202.256822,-5202.256821999999,0
32705,0,0.419513475,36,0,0.235656053,6500.0,8,0,1,0,3.0,0,0,0,1531.7643445,4968.2356555,0
32706,0,0.638104472,56,0,0.659805939,3400.0,4,0,1,0,1.0,0,0,0,2243.3401925999997,1156.6598074000003,0
32707,0,0.045123204,59,1,0.880599885,5200.0,13,0,3,0,1.0,0,0,0,4579.119402,620.8805979999997,1
32708,0,0.044964123,37,0,0.011690509,6500.0,4,0,0,0,0.0,0,0,0,75.9883085,6424.0116915,0
32709,0,0.635578752,53,0,0.38988155,4980.0,6,0,2,0,0.0,0,0,0,1941.6101190000002,3038.389881,0
32710,0,0.074475169,64,0,1.01585601,4666.0,14,0,2,0,0.0,0,0,0,4739.9841426600005,-73.98414266000054,0
32711,0,0.866311858,42,1,0.338908535,10462.0,7,1,1,0,3.0,0,0,0,3545.66109317,6916.33890683,2
32712,0,0.190061563,42,0,0.26234753,5000.0,10,0,1,0,1.0,0,0,0,1311.73765,3688.26235,0
32713,0,0.200469988,51,0,5.0,5400.0,4,0,0,0,0.0,1,0,0,27000.0,-21600.0,0
32714,0,0.104919344,75,0,5.0,5400.0,4,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32715,0,0.011343476,61,1,5.0,5400.0,6,0,1,0,0.0,1,0,0,27000.0,-21600.0,1
32716,0,0.027017375,68,0,5.0,5400.0,12,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32717,0,0.063867285,75,0,0.049089124,9166.0,5,0,1,0,0.0,0,0,0,449.950910584,8716.049089416,0
32718,0,0.034099148,73,0,0.006284816,7000.0,5,0,0,0,0.0,0,0,0,43.993712,6956.006288,0
32719,0,0.083959272,47,0,0.355955506,8000.0,12,0,1,0,1.0,0,0,0,2847.6440479999997,5152.355952,0
32720,0,0.610018139,34,0,5.0,0.0,10,0,2,0,0.0,0,0,0,0.0,0.0,0
32721,0,0.336239141,51,1,0.655575108,6250.0,10,0,2,0,4.0,0,0,0,4097.344424999999,2152.6555750000007,1
32722,0,0.30193233,36,1,0.57478746,7527.0,12,0,2,0,0.0,0,0,0,4326.42521142,3200.57478858,1
32723,0,0.029675505,30,0,0.083311971,3900.0,7,0,0,0,0.0,0,0,0,324.9166869,3575.0833131,0
32724,0,0.020425653,30,0,0.415194935,3000.0,7,0,0,0,0.0,0,0,0,1245.584805,1754.415195,0
32725,0,0.0,25,0,0.0,4500.0,4,0,0,0,0.0,0,0,0,0.0,4500.0,0
32726,0,0.019066954,59,0,0.676166726,2806.0,13,0,1,0,1.0,0,0,0,1897.323833156,908.6761668439999,0
32727,0,0.32137673,84,2,0.183613753,4100.0,18,0,0,0,0.0,0,0,0,752.8163873,3347.1836127,2
32728,0,0.097146137,75,0,0.261469265,3334.0,20,0,1,0,0.0,0,0,0,871.73852951,2462.2614704899997,0
32729,0,0.360842415,72,0,0.36185444,5866.0,4,0,2,0,0.0,0,0,0,2122.63814504,3743.36185496,0
32730,0,0.362294625,29,0,0.509972434,6166.0,8,0,1,0,0.0,0,0,0,3144.490028044,3021.509971956,0
32731,1,0.039289264,41,2,5.0,5400.0,15,0,1,1,0.0,1,0,0,27000.0,-21600.0,3
32732,0,0.073484064,51,0,0.769773596,3400.0,9,0,2,0,1.0,0,0,0,2617.2302264,782.7697736,0
32733,0,0.675314502,74,0,0.849691718,6000.0,15,0,2,0,0.0,0,0,0,5098.150308,901.8496919999998,0
32734,0,0.55217663,35,0,0.190610329,2129.0,6,0,0,0,0.0,0,0,0,405.809390441,1723.190609559,0
32735,0,0.7150122,65,0,5.0,5400.0,16,0,0,0,4.0,1,0,0,27000.0,-21600.0,0
32736,0,0.166890983,66,0,0.873002523,3566.0,9,0,3,0,0.0,0,0,0,3113.126997018,452.8730029819999,0
32737,0,0.469562471,45,0,0.313098129,7000.0,5,0,1,0,6.0,0,0,0,2191.686903,4808.313097,0
32738,0,0.115224041,59,0,5.0,0.0,21,0,2,0,0.0,0,0,0,0.0,0.0,0
32739,0,0.188763052,77,0,0.225297962,2600.0,9,0,0,0,0.0,0,0,0,585.7747012,2014.2252988,0
32740,0,0.212774279,56,0,0.407489969,6728.0,15,0,1,0,0.0,0,0,0,2741.5925114320003,3986.4074885679997,0
32741,0,0.105605805,87,0,0.355961332,4654.0,14,0,1,0,1.0,0,0,0,1656.644039128,2997.3559608719997,0
32742,0,0.598366803,81,0,0.084582853,2600.0,8,0,0,0,0.0,0,0,0,219.9154178,2380.0845822,0
32743,0,0.022530244,63,0,5.0,5400.0,17,0,1,0,1.0,1,0,0,27000.0,-21600.0,0
32744,0,0.748242958,42,1,0.292626728,10415.0,6,0,1,0,3.0,0,0,0,3047.70737212,7367.2926278800005,1
32745,0,0.0,64,0,0.581408776,3463.0,10,0,1,0,0.0,0,0,0,2013.4185912879998,1449.5814087120002,0
32746,0,0.768313458,48,0,0.421611722,2729.0,4,0,0,0,0.0,0,0,0,1150.578389338,1578.421610662,0
32747,0,0.052312608,63,0,0.537199399,7983.0,12,0,3,0,0.0,0,0,0,4288.462802217,3694.537197783,0
32748,0,0.653730508,41,1,0.583893837,5500.0,10,0,1,0,2.0,0,0,0,3211.4161034999997,2288.5838965000003,1
32749,0,0.179654867,49,0,0.104371012,10500.0,8,0,1,0,0.0,0,0,0,1095.895626,9404.104374,0
32750,0,0.377184812,48,0,0.742752416,3000.0,11,0,1,0,0.0,0,0,0,2228.257248,771.7427520000001,0
32751,0,0.062298306,46,1,0.125587117,8941.0,18,0,2,0,1.0,0,0,0,1122.874413097,7818.125586903,1
32752,0,1.066833751,51,0,5.0,5400.0,5,0,0,0,3.0,1,0,0,27000.0,-21600.0,0
32753,0,0.313045989,66,0,0.29201714,6300.0,11,0,2,0,0.0,0,0,0,1839.7079820000001,4460.292018,0
32754,0,0.250093748,52,0,0.6087989,8000.0,8,0,2,0,2.0,0,0,0,4870.3912,3129.6088,0
32755,0,0.732490393,34,0,0.222066304,5700.0,7,0,0,0,0.0,0,0,0,1265.7779328,4434.2220672,0
32756,0,0.366908273,73,0,0.010997251,4000.0,1,0,0,0,1.0,0,0,0,43.989004,3956.010996,0
32757,1,0.964497041,55,0,0.202069385,6571.0,14,0,1,0,3.0,0,0,0,1327.797928835,5243.202071165,0
32758,0,0.046656038,51,0,5.0,5400.0,11,0,1,0,0.0,1,1,0,27000.0,-21600.0,0
32759,0,0.23190007,65,0,5.0,5400.0,12,0,2,0,1.0,1,0,0,27000.0,-21600.0,0
32760,0,0.000850555,60,0,0.371641034,5916.0,6,0,2,0,0.0,0,0,0,2198.628357144,3717.371642856,0
32761,0,0.326739028,56,0,0.592256342,3744.0,11,0,2,0,0.0,0,0,0,2217.407744448,1526.592255552,0
32762,0,0.00594975,71,0,0.102859336,5210.0,11,0,1,0,0.0,0,0,0,535.89714056,4674.1028594399995,0
32763,0,0.0,28,2,0.028321533,2400.0,2,0,0,0,0.0,0,0,0,67.9716792,2332.0283208,2
32764,0,0.0,56,0,0.080228827,7166.0,3,0,1,0,0.0,0,0,0,574.919774282,6591.080225718,0
32765,1,1.194023292,49,2,0.473293345,3500.0,3,3,1,1,3.0,0,0,0,1656.5267075,1843.4732925,6
32766,0,0.00669933,29,0,2.0,5400.0,2,0,0,0,0.0,1,1,0,10800.0,-5400.0,0
32767,0,0.103660908,40,0,0.236433052,11000.0,7,0,2,0,4.0,0,0,0,2600.763572,8399.236428,0
32768,0,0.0,73,0,0.0,5400.0,3,0,0,0,0.0,1,0,0,0.0,5400.0,0
32769,0,0.01444284,30,0,0.083453237,5559.0,5,0,0,0,0.0,0,0,0,463.916544483,5095.083455517,0
32770,0,0.86037013,34,0,0.329456178,9800.0,11,0,1,0,1.0,0,0,0,3228.6705444,6571.3294556,0
32771,0,0.9999999,64,0,0.0,10833.0,0,0,0,0,0.0,0,0,0,0.0,10833.0,0
32772,0,0.123624433,48,0,0.611085766,4383.0,9,0,1,0,2.0,0,0,0,2678.388912378,1704.611087622,0
32773,0,0.089233119,26,0,5.0,5400.0,3,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
32774,0,0.108694565,46,0,5.0,5400.0,5,0,1,0,2.0,1,0,0,27000.0,-21600.0,0
32775,0,0.194900071,65,0,0.409334524,4477.0,14,0,1,0,1.0,0,0,0,1832.590663948,2644.409336052,0
32776,0,0.318178788,42,0,0.479822288,2700.0,4,0,1,0,2.0,0,0,0,1295.5201776,1404.4798224,0
32777,0,0.701315078,26,0,0.216421241,2240.0,6,0,0,0,0.0,0,0,0,484.78357983999996,1755.21642016,0
32778,0,0.0,25,1,0.118752499,2500.0,2,2,0,0,0.0,0,0,0,296.8812475,2203.1187525,3
32779,1,0.925381459,48,2,0.410362365,6291.0,11,3,1,2,0.0,0,0,0,2581.589638215,3709.410361785,7
32780,0,0.089443773,52,0,0.127710637,11666.0,6,0,2,0,2.0,0,0,0,1489.8722912419998,10176.127708758,0
32781,0,0.129886852,67,0,0.231332357,4097.0,6,0,1,0,0.0,0,0,0,947.768666629,3149.231333371,0
32782,0,0.943744022,60,0,0.056606437,7083.0,7,0,0,0,1.0,0,0,0,400.943393271,6682.056606729,0
32783,0,0.125181417,48,0,0.475864039,3500.0,11,0,1,0,1.0,0,0,0,1665.5241365000002,1834.4758634999998,0
32784,0,0.909238852,53,0,0.370162984,10000.0,8,0,1,0,2.0,0,0,0,3701.6298399999996,6298.37016,0
32785,0,0.093557603,44,0,0.530911515,6000.0,8,0,1,0,2.0,0,0,0,3185.46909,2814.53091,0
32786,0,0.0,65,0,5.0,5400.0,8,0,1,0,0.0,1,0,0,27000.0,-21600.0,0
32787,0,0.02090719,66,0,5.0,5400.0,6,0,2,0,0.0,1,0,0,27000.0,-21600.0,0
32788,0,0.318878916,63,0,0.885760257,8700.0,9,0,3,0,1.0,0,0,0,7706.1142359000005,993.8857640999995,0
32789,0,1.062744771,48,0,0.173706441,41667.0,11,0,2,0,2.0,0,0,0,7237.826277147,34429.173722853,0
32790,0,0.065835497,68,0,5.0,5400.0,3,0,0,0,0.0,1,1,0,27000.0,-21600.0,0
32791,0,0.010508252,41,0,0.21514282,15333.0,6,0,1,0,2.0,0,0,0,3298.78485906,12034.21514094,0
32792,0,0.09135388,53,0,0.47938561,3710.0,9,0,1,0,1.0,0,0,0,1778.5206131,1931.4793869,0
32793,0,0.078123283,28,0,0.335082459,1333.0,4,0,0,0,0.0,0,0,0,446.664917847,886.335082153,0
32794,0,0.016755066,77,0,0.061187762,5000.0,4,0,1,0,0.0,0,0,0,305.93881,4694.06119,0
32795,0,0.00124803,70,0,5.0,5400.0,12,0,4,0,1.0,1,0,0,27000.0,-21600.0,0
32796,0,0.006358259,49,0,0.360127974,5000.0,6,0,1,0,0.0,0,0,0,1800.63987,3199.36013,0
32797,0,0.99581706,42,0,5.0,5400.0,12,0,2,0,3.0,1,0,0,27000.0,-21600.0,0
32798,0,0.127791195,43,0,0.449602122,3769.0,5,0,1,0,2.0,0,0,0,1694.550397818,2074.449602182,0
32799,0,0.0,41,1,0.141006098,6559.0,9,0,0,0,1.0,0,0,0,924.858996782,5634.141003218,1
